estado;ano;semanaEpi;casosNovos;obitosNovos;casosAcumulado;obitosAcumulado;populacao;data_inicio
MT;2022;49;0;0;835676.0;14967;3484466.0;2022-11-28
MT;2022;50;10393;23;846069.0;14990;3484466.0;2022-12-05
MT;2022;51;7959;12;854028.0;15002;3484466.0;2022-12-12
MT;2022;52;5213;13;859241.0;15015;3484466.0;2021-12-27
MT;2023;1;6926;18;887528.0;15149;3484466.0;2022-12-26
MT;2023;2;3882;17;870049.0;15050;3484466.0;2023-01-02
MT;2023;3;2553;17;872602.0;15067;3484466.0;2023-01-09
MT;2023;4;2177;9;874779.0;15076;3484466.0;2023-01-16
MT;2023;5;1333;4;876112.0;15080;3484466.0;2023-01-23
MT;2023;6;943;3;877055.0;15083;3484466.0;2023-01-30
MT;2023;7;455;1;877510.0;15084;3484466.0;2023-02-06
MT;2023;8;850;3;878360.0;15087;3484466.0;2023-02-13
MT;2023;9;1055;3;879415.0;15090;3484466.0;2023-02-20
MT;2023;10;0;0;879415.0;15090;3484466.0;2023-02-27
MT;2023;11;0;0;879415.0;15090;3484466.0;2023-03-06
MT;2023;12;1693;4;881108.0;15094;3484466.0;2023-03-13
MT;2023;13;543;1;881651.0;15095;3484466.0;2023-03-20
MT;2023;14;337;3;881988.0;15098;3484466.0;2023-03-27
MT;2023;15;523;2;882511.0;15100;3484466.0;2023-04-03
MT;2023;16;278;3;882789.0;15103;3484466.0;2023-04-10
MT;2023;17;173;4;882962.0;15107;3484466.0;2023-04-17
MT;2023;18;206;1;883168.0;15108;3484466.0;2023-04-24
MT;2023;19;266;2;883434.0;15110;3484466.0;2023-05-01
MT;2023;20;523;1;883957.0;15111;3484466.0;2023-05-08
MT;2023;21;560;2;884517.0;15113;3484466.0;2023-05-15
MT;2023;22;537;3;885054.0;15116;3484466.0;2023-05-22
MT;2023;23;310;3;885364.0;15119;3484466.0;2023-05-29
MT;2023;24;244;0;885608.0;15119;3484466.0;2023-06-05
MT;2023;25;192;4;885800.0;15123;3484466.0;2023-06-12
MT;2023;26;215;3;886015.0;15126;3484466.0;2023-06-19
MT;2023;27;118;2;886133.0;15128;3484466.0;2023-06-26
MT;2023;28;0;0;886133.0;15128;3484466.0;2023-07-03
MT;2023;29;0;0;886133.0;15128;3484466.0;2023-07-10
MT;2023;30;563;10;886696.0;15138;3484466.0;2023-07-17
MT;2023;31;67;1;886763.0;15139;3484466.0;2023-07-24
MT;2023;32;-67;-1;886763.0;15139;3484466.0;2023-07-31
MT;2023;33;0;0;886696.0;15138;3484466.0;2023-08-07
MT;2023;34;476;9;887172.0;15147;3484466.0;2023-08-14
MT;2023;35;0;0;887172.0;15147;3484466.0;2023-08-21
MT;2023;36;122;1;887294.0;15148;3484466.0;2023-08-28
MT;2023;37;80;1;887374.0;15149;3484466.0;2023-09-04
MT;2023;38;47;0;887421.0;15149;3484466.0;2023-09-11
MT;2023;39;62;0;887483.0;15149;3484466.0;2023-09-18
MT;2023;40;45;0;887528.0;15149;3484466.0;2023-09-25
MT;2023;41;0;0;887528.0;15149;3484466.0;2023-10-02
MT;2023;42;0;0;887528.0;15149;3484466.0;2023-10-09
MT;2023;43;0;0;887528.0;15149;3484466.0;2023-10-16
MT;2023;44;0;0;887528.0;15149;3484466.0;2023-10-23
MT;2023;45;0;0;887528.0;15149;3484466.0;2023-10-30
MT;2023;46;0;0;887528.0;15149;3484466.0;2023-11-06
MT;2023;47;0;0;887528.0;15149;3484466.0;2023-11-13
MT;2023;48;0;0;887528.0;15149;3484466.0;2023-11-20
MT;2023;49;0;0;887528.0;15149;3484466.0;2023-11-27
MT;2023;50;0;0;887528.0;15149;3484466.0;2023-12-04
MT;2023;51;0;0;887528.0;15149;3484466.0;2023-12-11
MT;2023;52;0;0;887528.0;15149;3484466.0;2023-12-18
MT;2024;1;0;0;921951.0;15256;3484466.0;2024-01-01
MT;2024;2;0;0;887528.0;15149;3484466.0;2024-01-01
MT;2024;3;4805;17;892333.0;15166;3484466.0;2024-01-08
MT;2024;4;2088;4;894421.0;15170;3484466.0;2024-01-15
MT;2024;5;2799;10;897220.0;15180;3484466.0;2024-01-22
MT;2024;6;5817;12;903037.0;15192;3484466.0;2024-01-29
MT;2024;7;3020;10;906057.0;15202;3484466.0;2024-02-05
MT;2024;8;0;0;906057.0;15202;3484466.0;2024-02-12
MT;2024;9;6259;10;912316.0;15212;3484466.0;2024-02-19
MT;2024;10;2212;4;914528.0;15216;3484466.0;2024-02-26
MT;2024;11;1082;2;915610.0;15218;3484466.0;2024-03-04
MT;2024;12;1365;2;916975.0;15220;3484466.0;2024-03-11
MT;2024;13;488;1;917463.0;15221;3484466.0;2024-03-18
MT;2024;14;0;0;917463.0;15221;3484466.0;2024-03-25
MT;2024;15;708;4;918171.0;15225;3484466.0;2024-04-01
MT;2024;16;403;1;918574.0;15226;3484466.0;2024-04-08
MT;2024;17;106;1;918680.0;15227;3484466.0;2024-04-15
MT;2024;18;0;0;918680.0;15227;3484466.0;2024-04-22
MT;2024;19;0;0;918680.0;15227;3484466.0;2024-04-29
MT;2024;20;166;2;918846.0;15229;3484466.0;2024-05-06
MT;2024;21;20;0;918866.0;15229;3484466.0;2024-05-13
MT;2024;22;0;0;918866.0;15229;3484466.0;2024-05-20
MT;2024;23;34;1;918900.0;15230;3484466.0;2024-05-27
MT;2024;24;36;1;918936.0;15231;3484466.0;2024-06-03
MT;2024;25;4;0;918940.0;15231;3484466.0;2024-06-10
MT;2024;26;0;0;918940.0;15231;3484466.0;2024-06-17
MT;2024;27;0;0;918940.0;15231;3484466.0;2024-06-24
MT;2024;28;0;0;918940.0;15231;3484466.0;2024-07-01
MT;2024;29;0;0;918940.0;15231;3484466.0;2024-07-08
MT;2024;30;106;1;919046.0;15232;3484466.0;2024-07-15
MT;2024;31;0;0;919046.0;15232;3484466.0;2024-07-22
MT;2024;32;0;0;919046.0;15232;3484466.0;2024-07-29
MT;2024;33;0;0;919046.0;15232;3484466.0;2024-08-05
MT;2024;34;490;3;919536.0;15235;3484466.0;2024-08-12
MT;2024;35;570;6;920106.0;15241;3484466.0;2024-08-19
MT;2024;36;0;0;920106.0;15241;3484466.0;2024-08-26
MT;2024;37;0;0;920106.0;15241;3484466.0;2024-09-02
MT;2024;38;0;0;920106.0;15241;3484466.0;2024-09-09
MT;2024;39;0;0;920106.0;15241;3484466.0;2024-09-16
MT;2024;40;0;0;920106.0;15241;3484466.0;2024-09-23
MT;2024;41;0;0;920106.0;15241;3484466.0;2024-09-30
MT;2024;42;0;0;920106.0;15241;3484466.0;2024-10-07
MT;2024;43;1254;12;921360.0;15253;3484466.0;2024-10-14
MT;2024;44;87;0;921447.0;15253;3484466.0;2024-10-21
MT;2024;45;106;1;921553.0;15254;3484466.0;2024-10-28
MT;2024;46;39;0;921592.0;15254;3484466.0;2024-11-04
MT;2024;47;76;0;921668.0;15254;3484466.0;2024-11-11
MT;2024;48;29;0;921697.0;15254;3484466.0;2024-11-18
MT;2024;49;53;1;921750.0;15255;3484466.0;2024-11-25
MT;2024;50;68;0;921818.0;15255;3484466.0;2024-12-02
MT;2024;51;133;1;921951.0;15256;3484466.0;2024-12-09
MT;2024;52;0;0;921951.0;15256;3484466.0;2024-12-16
MT;2025;1;276;1;922227.0;15257;3484466.0;2024-12-30
MT;2025;2;518;2;922745.0;15259;3484466.0;2024-12-30
MT;2025;3;889;0;923634.0;15259;3484466.0;2025-01-06
MT;2025;4;1191;2;924825.0;15261;3484466.0;2025-01-13
MT;2025;5;1390;2;926215.0;15263;3484466.0;2025-01-20
MT;2025;6;1625;5;927840.0;15268;3484466.0;2025-01-27
MT;2025;7;1452;1;929292.0;15269;3484466.0;2025-02-03
MT;2025;8;1762;3;931054.0;15272;3484466.0;2025-02-10
MT;2025;9;869;-1;931923.0;15272;3484466.0;2025-02-17
MT;2025;10;513;3;932436.0;15274;3484466.0;2025-02-24
MT;2025;11;401;0;932837.0;15274;3484466.0;2025-03-03
MT;2025;12;138;1;932975.0;15275;3484466.0;2025-03-10
MT;2025;13;123;1;933098.0;15276;3484466.0;2025-03-17
MT;2025;14;92;1;933190.0;15277;3484466.0;2025-03-24
MT;2025;15;64;0;933254.0;15277;3484466.0;2025-03-31
MT;2025;16;88;1;933342.0;15278;3484466.0;2025-04-07
MT;2025;17;39;0;933381.0;15278;3484466.0;2025-04-14
MT;2025;18;56;0;933437.0;15278;3484466.0;2025-04-21
MT;2025;19;23;0;933460.0;15278;3484466.0;2025-04-28
MT;2025;20;36;0;933496.0;15278;3484466.0;2025-05-05
MT;2025;21;-43;0;933496.0;15278;3484466.0;2025-05-12
MT;2025;22;27;0;933480.0;15278;3484466.0;2025-05-19
MT;2025;23;53;1;933533.0;15279;3484466.0;2025-05-26
MT;2025;24;40;0;933573.0;15279;3484466.0;2025-06-02
MT;2025;25;39;0;933612.0;15279;3484466.0;2025-06-09
MT;2025;26;2;0;933614.0;15279;3484466.0;2025-06-16
MT;2025;27;9;0;933623.0;15279;3484466.0;2025-06-23
MT;2025;28;11;0;933634.0;15279;3484466.0;2025-06-30
MT;2025;29;5;0;933639.0;15279;3484466.0;2025-07-07
MT;2025;30;17;1;933656.0;15280;3484466.0;2025-07-14
MT;2025;31;19;0;933675.0;15280;3484466.0;2025-07-21
MT;2025;32;22;0;933697.0;15280;3484466.0;2025-07-28
MT;2025;33;22;0;933719.0;15280;3484466.0;2025-08-04
MT;2025;34;55;1;933774.0;15281;3484466.0;2025-08-11
MT;2025;35;58;0;933832.0;15281;3484466.0;2025-08-18
MT;2025;36;0;0;933832.0;15281;3484466.0;2025-08-25
PA;2020;9;0;0;0.0;0;8602865.0;2020-02-24
PA;2020;10;0;0;0.0;0;8602865.0;2020-02-24
PA;2020;11;0;0;0.0;0;8602865.0;2020-03-02
PA;2020;12;2;0;2.0;0;8602865.0;2020-03-09
PA;2020;13;15;0;17.0;0;8602865.0;2020-03-16
PA;2020;14;63;1;80.0;1;8602865.0;2020-03-23
PA;2020;15;137;9;217.0;10;8602865.0;2020-03-30
PA;2020;16;423;23;640.0;33;8602865.0;2020-04-06
PA;2020;17;939;53;1579.0;86;8602865.0;2020-04-13
PA;2020;18;1881;187;3460.0;273;8602865.0;2020-04-20
PA;2020;19;3315;305;6775.0;578;8602865.0;2020-04-27
PA;2020;20;6409;621;13184.0;1199;8602865.0;2020-05-04
PA;2020;21;9513;802;22697.0;2001;8602865.0;2020-05-11
PA;2020;22;14599;899;37296.0;2900;8602865.0;2020-05-18
PA;2020;23;15880;712;53176.0;3612;8602865.0;2020-05-25
PA;2020;24;15334;565;68510.0;4177;8602865.0;2020-06-01
PA;2020;25;14371;342;82881.0;4519;8602865.0;2020-06-08
PA;2020;26;16432;315;99313.0;4834;8602865.0;2020-06-15
PA;2020;27;13218;235;112531.0;5069;8602865.0;2020-06-22
PA;2020;28;12403;205;124934.0;5274;8602865.0;2020-06-29
PA;2020;29;12013;204;136947.0;5478;8602865.0;2020-07-06
PA;2020;30;10976;211;147923.0;5689;8602865.0;2020-07-13
PA;2020;31;8130;61;156053.0;5750;8602865.0;2020-07-20
PA;2020;32;11046;121;167099.0;5871;8602865.0;2020-07-27
PA;2020;33;9911;61;177010.0;5932;8602865.0;2020-08-03
PA;2020;34;11634;115;188644.0;6047;8602865.0;2020-08-10
PA;2020;35;9602;62;198246.0;6109;8602865.0;2020-08-17
PA;2020;36;8618;131;206864.0;6240;8602865.0;2020-08-24
PA;2020;37;6791;67;213655.0;6307;8602865.0;2020-08-31
PA;2020;38;6550;144;220205.0;6451;8602865.0;2020-09-07
PA;2020;39;6621;83;226826.0;6534;8602865.0;2020-09-14
PA;2020;40;6976;59;233802.0;6593;8602865.0;2020-09-21
PA;2020;41;4123;52;237925.0;6645;8602865.0;2020-09-28
PA;2020;42;3041;31;240966.0;6676;8602865.0;2020-10-05
PA;2020;43;5639;41;246605.0;6717;8602865.0;2020-10-12
PA;2020;44;6314;26;252919.0;6743;8602865.0;2020-10-19
PA;2020;45;3979;41;256898.0;6784;8602865.0;2020-10-26
PA;2020;46;4636;33;261534.0;6817;8602865.0;2020-11-02
PA;2020;47;4028;44;265562.0;6861;8602865.0;2020-11-09
PA;2020;48;4308;40;269870.0;6901;8602865.0;2020-11-16
PA;2020;49;4675;43;274545.0;6944;8602865.0;2020-11-23
PA;2020;50;5055;45;279600.0;6989;8602865.0;2020-11-30
PA;2020;51;6032;62;285632.0;7051;8602865.0;2020-12-07
PA;2020;52;4163;73;289795.0;7124;8602865.0;2020-12-14
PA;2020;53;3745;64;293540.0;7188;8602865.0;2020-12-21
PA;2021;1;6647;83;300454.0;7292;8602865.0;2020-12-28
PA;2021;2;8482;96;308936.0;7388;8602865.0;2021-01-04
PA;2021;3;8940;99;317876.0;7487;8602865.0;2021-01-11
PA;2021;4;10924;131;328800.0;7618;8602865.0;2021-01-18
PA;2021;5;9247;144;338047.0;7762;8602865.0;2021-01-25
PA;2021;6;9453;222;347500.0;7984;8602865.0;2021-02-01
PA;2021;7;7087;282;354587.0;8266;8602865.0;2021-02-08
PA;2021;8;9329;311;363916.0;8577;8602865.0;2021-02-15
PA;2021;9;8572;298;372488.0;8875;8602865.0;2021-02-22
PA;2021;10;9724;415;382212.0;9290;8602865.0;2021-03-01
PA;2021;11;14090;452;396302.0;9742;8602865.0;2021-03-08
PA;2021;12;15061;450;411363.0;10192;8602865.0;2021-03-15
PA;2021;13;11079;501;422442.0;10693;8602865.0;2021-03-22
PA;2021;14;14650;450;437092.0;11143;8602865.0;2021-03-29
PA;2021;15;13185;608;450277.0;11751;8602865.0;2021-04-05
PA;2021;16;12017;691;462294.0;12442;8602865.0;2021-04-12
PA;2021;17;10692;641;472986.0;13083;8602865.0;2021-04-19
PA;2021;18;10637;428;483623.0;13511;8602865.0;2021-04-26
PA;2021;19;13301;375;496924.0;13886;8602865.0;2021-05-03
PA;2021;20;11350;326;508274.0;14212;8602865.0;2021-05-10
PA;2021;21;8003;266;516277.0;14478;8602865.0;2021-05-17
PA;2021;22;6786;201;523063.0;14679;8602865.0;2021-05-24
PA;2021;23;10433;267;533496.0;14946;8602865.0;2021-05-31
PA;2021;24;8337;237;541833.0;15183;8602865.0;2021-06-07
PA;2021;25;7518;206;549351.0;15389;8602865.0;2021-06-14
PA;2021;26;7286;187;556637.0;15576;8602865.0;2021-06-21
PA;2021;27;5161;125;561798.0;15701;8602865.0;2021-06-28
PA;2021;28;4208;114;566006.0;15815;8602865.0;2021-07-05
PA;2021;29;3240;143;569246.0;15958;8602865.0;2021-07-12
PA;2021;30;3210;90;572456.0;16048;8602865.0;2021-07-19
PA;2021;31;3100;108;575556.0;16156;8602865.0;2021-07-26
PA;2021;32;2300;89;577856.0;16245;8602865.0;2021-08-02
PA;2021;33;2730;106;580586.0;16351;8602865.0;2021-08-09
PA;2021;34;2616;92;583202.0;16443;8602865.0;2021-08-16
PA;2021;35;2104;60;585306.0;16503;8602865.0;2021-08-23
PA;2021;36;1071;23;586377.0;16526;8602865.0;2021-08-30
PA;2021;37;1545;52;587922.0;16578;8602865.0;2021-09-06
PA;2021;38;2040;57;589962.0;16635;8602865.0;2021-09-13
PA;2021;39;1862;29;591824.0;16664;8602865.0;2021-09-20
PA;2021;40;1736;24;593560.0;16688;8602865.0;2021-09-27
PA;2021;41;1570;18;595130.0;16706;8602865.0;2021-10-04
PA;2021;42;1847;24;596977.0;16730;8602865.0;2021-10-11
PA;2021;43;1424;13;598401.0;16743;8602865.0;2021-10-18
PA;2021;44;1601;14;600002.0;16757;8602865.0;2021-10-25
PA;2021;45;1993;41;601995.0;16798;8602865.0;2021-11-01
PA;2021;46;2222;50;604217.0;16848;8602865.0;2021-11-08
PA;2021;47;3613;36;607830.0;16884;8602865.0;2021-11-15
PA;2021;48;3697;55;611527.0;16939;8602865.0;2021-11-22
PA;2021;49;4046;34;615573.0;16973;8602865.0;2021-11-29
PA;2021;50;4550;61;620123.0;17034;8602865.0;2021-12-06
PA;2021;51;3299;26;623422.0;17060;8602865.0;2021-12-13
PA;2021;52;2041;29;625463.0;17089;8602865.0;2021-12-20
PA;2021;53;267;21;293807.0;7209;8602865.0;2020-12-28
PA;2022;1;3295;70;628813.0;17161;8602865.0;2021-12-27
PA;2022;2;4176;72;632989.0;17233;8602865.0;2022-01-03
PA;2022;3;4769;47;637758.0;17280;8602865.0;2022-01-10
PA;2022;4;9321;55;647079.0;17335;8602865.0;2022-01-17
PA;2022;5;14521;79;661600.0;17414;8602865.0;2022-01-24
PA;2022;6;19943;120;681543.0;17534;8602865.0;2022-01-31
PA;2022;7;18689;124;700232.0;17658;8602865.0;2022-02-07
PA;2022;8;16269;124;716501.0;17782;8602865.0;2022-02-14
PA;2022;9;7720;109;724221.0;17891;8602865.0;2022-02-21
PA;2022;10;10220;78;734441.0;17969;8602865.0;2022-02-28
PA;2022;11;8713;58;743154.0;18027;8602865.0;2022-03-07
PA;2022;12;7464;48;750618.0;18075;8602865.0;2022-03-14
PA;2022;13;5204;37;755822.0;18112;8602865.0;2022-03-21
PA;2022;14;2915;41;758737.0;18153;8602865.0;2022-03-28
PA;2022;15;1954;35;760691.0;18188;8602865.0;2022-04-04
PA;2022;16;2192;39;762883.0;18227;8602865.0;2022-04-11
PA;2022;17;2723;40;765606.0;18267;8602865.0;2022-04-18
PA;2022;18;3174;32;768780.0;18299;8602865.0;2022-04-25
PA;2022;19;2056;15;770836.0;18314;8602865.0;2022-05-02
PA;2022;20;2141;27;772977.0;18341;8602865.0;2022-05-09
PA;2022;21;1500;28;774477.0;18369;8602865.0;2022-05-16
PA;2022;22;1070;17;775547.0;18386;8602865.0;2022-05-23
PA;2022;23;1578;27;777125.0;18413;8602865.0;2022-05-30
PA;2022;24;1453;20;778578.0;18433;8602865.0;2022-06-06
PA;2022;25;1836;18;780414.0;18451;8602865.0;2022-06-13
PA;2022;26;3300;17;783714.0;18468;8602865.0;2022-06-20
PA;2022;27;3837;10;787551.0;18478;8602865.0;2022-06-27
PA;2022;28;6850;13;794401.0;18491;8602865.0;2022-07-04
PA;2022;29;8491;20;802892.0;18511;8602865.0;2022-07-11
PA;2022;30;7977;31;810869.0;18542;8602865.0;2022-07-18
PA;2022;31;6503;23;817372.0;18565;8602865.0;2022-07-25
PA;2022;32;5757;22;823129.0;18587;8602865.0;2022-08-01
PA;2022;33;3754;25;826883.0;18612;8602865.0;2022-08-08
PA;2022;34;3326;102;830209.0;18714;8602865.0;2022-08-15
PA;2022;35;2862;58;833071.0;18772;8602865.0;2022-08-22
PA;2022;36;2155;41;835226.0;18813;8602865.0;2022-08-29
PA;2022;37;1952;12;837178.0;18825;8602865.0;2022-09-05
PA;2022;38;1857;14;839035.0;18839;8602865.0;2022-09-12
PA;2022;39;1224;15;840259.0;18854;8602865.0;2022-09-19
PA;2022;40;1036;14;841295.0;18868;8602865.0;2022-09-26
PA;2022;41;1034;6;842329.0;18874;8602865.0;2022-10-03
PA;2022;42;1430;7;843759.0;18881;8602865.0;2022-10-10
PA;2022;43;1169;4;844928.0;18885;8602865.0;2022-10-17
PA;2022;44;765;3;845693.0;18888;8602865.0;2022-10-24
PA;2022;45;1548;8;847241.0;18896;8602865.0;2022-10-31
PA;2022;46;1162;7;848403.0;18903;8602865.0;2022-11-07
PA;2022;47;2645;10;851048.0;18913;8602865.0;2022-11-14
PA;2022;48;2100;14;853148.0;18927;8602865.0;2022-11-21
PA;2022;49;2595;9;855743.0;18936;8602865.0;2022-11-28
PA;2022;50;3005;5;858748.0;18941;8602865.0;2022-12-05
PA;2022;51;1470;4;860218.0;18945;8602865.0;2022-12-12
PA;2022;52;878;10;861041.0;18953;8602865.0;2021-12-27
PA;2023;1;1105;33;886310.0;19166;8602865.0;2022-12-26
PA;2023;2;973;2;863119.0;18991;8602865.0;2023-01-02
PA;2023;3;1433;11;864552.0;18999;8602865.0;2023-01-09
PA;2023;4;1109;3;865661.0;19002;8602865.0;2023-01-16
PA;2023;5;1333;2;866994.0;19004;8602865.0;2023-01-23
PA;2023;6;1126;3;868120.0;19007;8602865.0;2023-01-30
PA;2023;7;1192;2;869312.0;19009;8602865.0;2023-02-06
PA;2023;8;771;4;870083.0;19013;8602865.0;2023-02-13
PA;2023;9;1985;12;872068.0;19025;8602865.0;2023-02-20
PA;2023;10;1406;6;873474.0;19031;8602865.0;2023-02-27
PA;2023;11;991;12;874465.0;19043;8602865.0;2023-03-06
PA;2023;12;1009;9;875474.0;19052;8602865.0;2023-03-13
PA;2023;13;1052;4;876526.0;19056;8602865.0;2023-03-20
PA;2023;14;507;7;877033.0;19063;8602865.0;2023-03-27
PA;2023;15;656;8;877689.0;19071;8602865.0;2023-04-03
PA;2023;16;464;8;878153.0;19079;8602865.0;2023-04-10
PA;2023;17;388;6;878541.0;19085;8602865.0;2023-04-17
PA;2023;18;387;19;878928.0;19104;8602865.0;2023-04-24
PA;2023;19;496;2;879424.0;19106;8602865.0;2023-05-01
PA;2023;20;681;7;880105.0;19113;8602865.0;2023-05-08
PA;2023;21;509;1;880614.0;19114;8602865.0;2023-05-15
PA;2023;22;711;5;881325.0;19119;8602865.0;2023-05-22
PA;2023;23;455;5;881780.0;19124;8602865.0;2023-05-29
PA;2023;24;473;5;882253.0;19129;8602865.0;2023-06-05
PA;2023;25;459;1;882712.0;19130;8602865.0;2023-06-12
PA;2023;26;419;3;883131.0;19133;8602865.0;2023-06-19
PA;2023;27;437;3;883568.0;19136;8602865.0;2023-06-26
PA;2023;28;141;4;883709.0;19140;8602865.0;2023-07-03
PA;2023;29;157;1;883866.0;19141;8602865.0;2023-07-10
PA;2023;30;137;4;884003.0;19145;8602865.0;2023-07-17
PA;2023;31;178;1;884181.0;19146;8602865.0;2023-07-24
PA;2023;32;135;0;884316.0;19146;8602865.0;2023-07-31
PA;2023;33;60;1;884376.0;19147;8602865.0;2023-08-07
PA;2023;34;141;5;884517.0;19152;8602865.0;2023-08-14
PA;2023;35;164;3;884681.0;19155;8602865.0;2023-08-21
PA;2023;36;88;0;884769.0;19155;8602865.0;2023-08-28
PA;2023;37;125;0;884894.0;19155;8602865.0;2023-09-04
PA;2023;38;103;0;884997.0;19155;8602865.0;2023-09-11
PA;2023;39;107;3;885104.0;19158;8602865.0;2023-09-18
PA;2023;40;140;2;885244.0;19160;8602865.0;2023-09-25
PA;2023;41;9;0;885253.0;19160;8602865.0;2023-10-02
PA;2023;42;84;0;885337.0;19160;8602865.0;2023-10-09
PA;2023;43;111;1;885448.0;19161;8602865.0;2023-10-16
PA;2023;44;38;0;885486.0;19161;8602865.0;2023-10-23
PA;2023;45;112;0;885598.0;19161;8602865.0;2023-10-30
PA;2023;46;69;0;885667.0;19161;8602865.0;2023-11-06
PA;2023;47;82;0;885749.0;19161;8602865.0;2023-11-13
PA;2023;48;56;0;885805.0;19161;8602865.0;2023-11-20
PA;2023;49;66;2;885871.0;19163;8602865.0;2023-11-27
PA;2023;50;127;2;885998.0;19165;8602865.0;2023-12-04
PA;2023;51;0;0;885998.0;19165;8602865.0;2023-12-11
PA;2023;52;312;1;886310.0;19166;8602865.0;2023-12-18
PA;2024;1;511;23;901444.0;19296;8602865.0;2024-01-01
PA;2024;2;1177;3;887998.0;19192;8602865.0;2024-01-01
PA;2024;3;2200;9;890198.0;19201;8602865.0;2024-01-08
PA;2024;4;3390;13;893588.0;19214;8602865.0;2024-01-15
PA;2024;5;1302;8;894890.0;19222;8602865.0;2024-01-22
PA;2024;6;1210;7;896100.0;19229;8602865.0;2024-01-29
PA;2024;7;588;0;896688.0;19229;8602865.0;2024-02-05
PA;2024;8;733;3;897421.0;19232;8602865.0;2024-02-12
PA;2024;9;447;8;897868.0;19240;8602865.0;2024-02-19
PA;2024;10;459;4;898327.0;19244;8602865.0;2024-02-26
PA;2024;11;184;0;898511.0;19244;8602865.0;2024-03-04
PA;2024;12;124;9;898635.0;19253;8602865.0;2024-03-11
PA;2024;13;140;2;898775.0;19255;8602865.0;2024-03-18
PA;2024;14;121;1;898896.0;19256;8602865.0;2024-03-25
PA;2024;15;70;0;898966.0;19256;8602865.0;2024-04-01
PA;2024;16;57;1;899023.0;19257;8602865.0;2024-04-08
PA;2024;17;80;2;899103.0;19259;8602865.0;2024-04-15
PA;2024;18;26;0;899129.0;19259;8602865.0;2024-04-22
PA;2024;19;29;0;899158.0;19259;8602865.0;2024-04-29
PA;2024;20;152;2;899310.0;19261;8602865.0;2024-05-06
PA;2024;21;0;0;899310.0;19261;8602865.0;2024-05-13
PA;2024;22;199;5;899509.0;19266;8602865.0;2024-05-20
PA;2024;23;97;0;899606.0;19266;8602865.0;2024-05-27
PA;2024;24;168;3;899774.0;19269;8602865.0;2024-06-03
PA;2024;25;237;0;900011.0;19269;8602865.0;2024-06-10
PA;2024;26;104;0;900115.0;19269;8602865.0;2024-06-17
PA;2024;27;74;0;900189.0;19269;8602865.0;2024-06-24
PA;2024;28;65;2;900254.0;19271;8602865.0;2024-07-01
PA;2024;29;57;0;900311.0;19271;8602865.0;2024-07-08
PA;2024;30;68;0;900379.0;19271;8602865.0;2024-07-15
PA;2024;31;87;3;900466.0;19274;8602865.0;2024-07-22
PA;2024;32;0;0;900466.0;19274;8602865.0;2024-07-29
PA;2024;33;162;13;900628.0;19287;8602865.0;2024-08-05
PA;2024;34;37;2;900665.0;19289;8602865.0;2024-08-12
PA;2024;35;0;0;900665.0;19289;8602865.0;2024-08-19
PA;2024;36;76;0;900741.0;19289;8602865.0;2024-08-26
PA;2024;37;0;0;900741.0;19289;8602865.0;2024-09-02
PA;2024;38;209;0;900950.0;19289;8602865.0;2024-09-09
PA;2024;39;95;2;901045.0;19291;8602865.0;2024-09-16
PA;2024;40;13;0;901058.0;19291;8602865.0;2024-09-23
PA;2024;41;-13;0;901058.0;19291;8602865.0;2024-09-30
PA;2024;42;0;0;901045.0;19291;8602865.0;2024-10-07
PA;2024;43;0;0;901045.0;19291;8602865.0;2024-10-14
PA;2024;44;0;0;901045.0;19291;8602865.0;2024-10-21
PA;2024;45;0;0;901045.0;19291;8602865.0;2024-10-28
PA;2024;46;257;1;901302.0;19292;8602865.0;2024-11-04
PA;2024;47;13;4;901315.0;19296;8602865.0;2024-11-11
PA;2024;48;34;0;901349.0;19296;8602865.0;2024-11-18
PA;2024;49;20;0;901369.0;19296;8602865.0;2024-11-25
PA;2024;50;0;0;901369.0;19296;8602865.0;2024-12-02
PA;2024;51;75;0;901444.0;19296;8602865.0;2024-12-09
PA;2024;52;0;0;901444.0;19296;8602865.0;2024-12-16
PA;2025;1;112;1;901556.0;19297;8602865.0;2024-12-30
PA;2025;2;137;1;901693.0;19298;8602865.0;2024-12-30
PA;2025;3;505;12;902198.0;19310;8602865.0;2025-01-06
PA;2025;4;0;0;902198.0;19310;8602865.0;2025-01-13
PA;2025;5;1557;16;903755.0;19326;8602865.0;2025-01-20
PA;2025;6;679;2;904434.0;19328;8602865.0;2025-01-27
PA;2025;7;882;1;905316.0;19329;8602865.0;2025-02-03
PA;2025;8;497;1;905813.0;19330;8602865.0;2025-02-10
PA;2025;9;295;1;906108.0;19331;8602865.0;2025-02-17
PA;2025;10;155;2;906263.0;19333;8602865.0;2025-02-24
PA;2025;11;347;1;906610.0;19334;8602865.0;2025-03-03
PA;2025;12;206;5;906816.0;19339;8602865.0;2025-03-10
PA;2025;13;83;1;906899.0;19340;8602865.0;2025-03-17
PA;2025;14;47;0;906946.0;19340;8602865.0;2025-03-24
PA;2025;15;0;0;906946.0;19340;8602865.0;2025-03-31
PA;2025;16;0;0;906946.0;19340;8602865.0;2025-04-07
PA;2025;17;114;0;907060.0;19340;8602865.0;2025-04-14
PA;2025;18;8;0;907068.0;19340;8602865.0;2025-04-21
PA;2025;19;7;1;907075.0;19341;8602865.0;2025-04-28
